LS-DYNA keyword deck by LS-PrePost
time,Sh-10001,Sh-10125,Sh-10250,Sh-10500,Sh-10620,Sh-10750,Sh-84001,Sh-84125,Sh-84250,Sh-84500,Sh-84620,Sh-84750,
    9.9825695088e-07,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -3.9793033129e-33,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,
    1.0983800394e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -9.0922071220e-31,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -2.2000385890e-43,
    1.1984700450e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    3.9776032530e-29,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -3.7790357116e-40,
    1.2985500462e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    9.5230063587e-27,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    1.4367013171e-36,
    1.3986100384e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    4.2099026530e-25,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    8.1466065597e-34,
    1.4986600263e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.5414283108e-44,    9.1314057658e-24,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    9.6019080553e-32,
    1.5987100142e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -9.2822010277e-42,    1.2375007433e-22,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    9.2155070754e-31,
    1.6987499976e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.9198027182e-39,    1.1835007783e-21,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -7.3197052356e-28,
    1.7987699721e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.7921017726e-37,    8.5936052332e-21,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -5.6877037667e-26,
    1.8987999511e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -9.0484086609e-36,    4.9707024611e-20,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.4012984643e-45,   -1.6927010484e-24,
    1.9988199256e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -2.8311023797e-34,    2.3698013691e-19,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -4.1198174851e-43,   -2.7335018020e-23,
    2.0988300093e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -6.0942053618e-33,    9.5523054952e-19,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -6.6843338047e-41,   -3.4986021536e-22,
    2.1978100904e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -9.5233080377e-32,    3.2800014986e-18,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -6.8938111095e-39,   -4.6905026219e-21,
    2.2999599878e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.2800009708e-30,    1.0219005004e-17,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -6.0407062096e-37,   -6.0147029450e-20,
    2.3998500183e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -7.0064923216e-45,   -1.3392011044e-29,    2.7425011082e-17,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -3.2257028615e-35,   -4.8516024762e-19,
    2.4998701065e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -2.5223372358e-43,   -1.1943009364e-28,    6.5134027847e-17,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.1120009418e-33,   -3.8167019226e-18,
    2.5976999041e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -8.0924986315e-42,   -8.8262056752e-28,    1.1649003249e-16,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -2.3978020295e-32,   -6.8028028408e-17,
    2.6979600989e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -2.0859168421e-40,   -6.0099044508e-27,   -3.3686009033e-14,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -4.0968032890e-31,   -3.2748011524e-14,
    2.7982700885e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -4.1510061850e-39,   -3.6195024499e-26,   -1.4063003366e-11,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -5.8414045782e-30,   -1.3948003343e-11,
    2.8986301004e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -6.5961069323e-38,   -1.9446011727e-25,   -8.4282014701e-10,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.1210387715e-44,   -7.6284056852e-29,   -8.4217011143e-10,
    2.9990198982e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -8.6048084175e-37,   -9.3970067524e-25,   -1.5717002810e-08,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -5.1007264101e-43,   -8.9567066882e-28,   -1.5769002104e-08,
    3.0994499411e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -9.4253087118e-36,   -4.1175024877e-24,   -6.0308011030e-08,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.6549334864e-41,   -9.4554069880e-27,   -5.9850009393e-08,
    3.1999300063e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -8.8346080208e-35,   -1.6505011709e-23,   -6.7077010613e-08,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -4.0111327762e-40,   -1.0306006120e-25,   -6.6618007111e-08,
    3.2981299682e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -6.8683055851e-34,   -5.9400039716e-23,   -1.6333001440e-07,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -7.1494121533e-39,   -1.0715005971e-24,   -1.6743001652e-07,
    3.3986700601e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -4.9431043554e-33,   -2.0637011488e-22,   -4.1269007056e-07,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.1380010970e-37,   -9.6526061659e-24,   -4.1210003587e-07,
    3.4993499867e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -3.1751028118e-32,   -6.7877040554e-22,   -7.2367009807e-07,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.5959014680e-36,   -6.9352043839e-23,   -7.2522010441e-07,
    3.5978600863e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.7680014555e-31,   -2.0536012806e-21,   -1.1636001318e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.9193016027e-35,   -5.6265033273e-22,   -1.1539001434e-06,
    3.6988499232e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -9.3332079142e-31,   -5.9492037306e-21,   -1.8401002535e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -2.2800019294e-34,   -5.9702035361e-21,   -1.8601002694e-06,
    3.7999800497e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -4.5127036287e-30,   -1.3500007650e-20,   -3.0751002669e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -2.6327021676e-33,   -3.5427022803e-21,   -3.0598002922e-06,
    3.8988800952e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.9453014894e-29,    3.3205016960e-20,   -4.5748006414e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -2.8332023452e-32,    7.7647035680e-19,   -4.5920005505e-06,
    3.9978799578e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -7.8108056954e-29,   -5.9797025448e-17,   -6.2419007918e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -2.8475024691e-31,   -5.2460019441e-17,   -6.2108010752e-06,
    4.0993400034e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -3.0310020649e-28,   -3.9761014034e-14,   -8.3089007603e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -2.6870019751e-30,   -3.9724012247e-14,   -8.3572003859e-06,
    4.1985399548e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.0744007232e-27,   -5.7287018011e-12,   -1.0806001228e-05,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -2.2450016171e-29,   -5.7298020495e-12,   -1.0760000805e-05,
    4.2978299462e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -3.6199024270e-27,   -1.9173003463e-10,   -1.3295000826e-05,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.8442013016e-28,   -1.9177004429e-10,   -1.3337000382e-05,
    4.3995601118e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.2009007516e-26,   -2.6322004576e-09,   -1.5347000954e-05,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.2172009175e-27,   -2.6329005642e-09,   -1.5300000086e-05,
    4.4990101742e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -3.7990025103e-26,   -9.5833019298e-10,   -1.6485000742e-05,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    1.1127008494e-28,   -9.6441021835e-10,   -1.6551000954e-05,
    4.5985298129e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.4750009040e-25,   -9.7807015820e-09,   -1.6875001165e-05,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    1.0302006349e-25,   -9.7681018829e-09,   -1.6805000996e-05,
    4.6981199375e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -9.6419066483e-25,   -4.6780010976e-09,   -1.5829002223e-05,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    1.1304006007e-24,   -4.4929007181e-09,   -1.5894001990e-05,
    4.7977800932e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -8.8127059601e-24,   -5.6209010779e-08,   -1.3237000530e-05,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    3.8465023399e-24,   -5.6238008028e-08,   -1.3161000425e-05,
    4.8998699640e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.0594005633e-22,   -3.4181006470e-08,   -8.7044008978e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.5174009618e-22,   -3.4655005976e-08,   -8.7926009655e-06,
    4.9996501730e-06,    0.0000000000e+00,    0.0000000000e+00,   -4.2038953930e-45,   -9.4363061855e-22,   -1.2218001189e-07,   -3.3008004721e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -3.1569016883e-21,   -1.2286001549e-07,   -3.1955003124e-06,
    5.0994899539e-06,    0.0000000000e+00,    0.0000000000e+00,   -1.6815581572e-44,   -7.0651039004e-21,   -2.0023003344e-07,    3.7770003019e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -2.0475009448e-20,   -1.9944003782e-07,    3.6866003938e-06,
    5.1993802117e-06,    0.0000000000e+00,    0.0000000000e+00,   -1.0369608636e-43,   -2.2615009380e-19,   -4.0709005589e-07,    4.2211004256e-06,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.5906007218e-19,   -4.0592004780e-07,    4.4489006541e-06,
    5.2993200370e-06,    0.0000000000e+00,    0.0000000000e+00,   -5.7453237037e-43,   -1.4544004367e-16,   -5.1919005273e-07,    1.7322001440e-05,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,   -1.4407006052e-16,   -5.2106008752e-07,    1.6857002265e-05,
    5.3993098845e-06,    0.0000000000e+00,    0.0000000000e+00,   -2.9875683259e-42,   -3.6900011177e-14,   -8.9497018507e-07,    1.6849002350e-05,    0.0000000000e+00,    0.0000000000e+00,   -2.8025969286e-45,   -3.6894010796e-14,   -8.9619010168e-07,    1.5603000065e-05,
    5.4993402046e-06,    0.0000000000e+00,    0.0000000000e+00,   -1.4497833912e-41,   -2.6936007678e-12,   -1.4042001339e-06,    1.5024001186e-05,    0.0000000000e+00,    0.0000000000e+00,   -1.5414283108e-44,   -2.6936007678e-12,   -1.4046001979e-06,    1.4877000467e-05,
    5.5994200920e-06,    0.0000000000e+00,    0.0000000000e+00,   -6.6387916046e-41,   -5.8078014620e-11,   -2.1574001039e-06,    1.4511000700e-05,    0.0000000000e+00,    0.0000000000e+00,   -1.3872854797e-43,   -5.8076016218e-11,   -2.1518001176e-06,    1.5044000975e-05,
    5.6995399973e-06,    0.0000000000e+00,    0.0000000000e+00,   -2.8776224484e-40,   -4.4030007418e-10,   -2.8856004519e-06,    8.1386015154e-06,    0.0000000000e+00,    0.0000000000e+00,   -1.2023140824e-42,   -4.4029010993e-10,   -2.8951003515e-06,    9.1998008429e-06,
    5.7996999203e-06,    0.0000000000e+00,    0.0000000000e+00,   -1.1851019334e-39,    1.3322003500e-09,   -3.9928004298e-06,    1.3720000425e-05,    0.0000000000e+00,    0.0000000000e+00,   -9.1168478089e-42,    1.3322003500e-09,   -3.9871001718e-06,    8.6409008873e-06,
    5.8998998611e-06,    0.0000000000e+00,    0.0000000000e+00,   -4.6583070577e-39,   -5.2069011325e-09,   -5.4672004808e-06,    6.4276008516e-07,    0.0000000000e+00,    0.0000000000e+00,   -5.6557807319e-41,   -5.2075010970e-09,   -5.4777010519e-06,    3.6719004584e-06,
    5.9977501223e-06,    0.0000000000e+00,    0.0000000000e+00,   -1.7066017430e-38,    4.8829011945e-09,   -7.1707008829e-06,    9.1601015129e-07,    0.0000000000e+00,    0.0000000000e+00,   -2.4544162992e-40,    4.8771009453e-09,   -7.1526005740e-06,   -1.1925001218e-06,
    6.0980300987e-06,    0.0000000000e+00,    0.0000000000e+00,   -6.3236065093e-38,   -9.0143021936e-09,   -8.7175003500e-06,   -4.8001004416e-07,    0.0000000000e+00,    0.0000000000e+00,   -8.3789660765e-40,   -9.0005016773e-09,   -8.7476009867e-06,    4.7505009206e-06,
    6.1983400883e-06,    0.0000000000e+00,    0.0000000000e+00,   -2.4229024420e-37,    1.6445003137e-09,   -1.0484000995e-05,    1.5026000256e-05,    0.0000000000e+00,    0.0000000000e+00,   -1.2950012878e-38,    1.7206003289e-09,   -1.0456999917e-05,    5.6553008108e-06,
    6.2986800913e-06,    0.0000000000e+00,    0.0000000000e+00,   -1.0844010720e-36,   -2.4685002487e-08,   -1.2212000911e-05,    1.0565000593e-05,    0.0000000000e+00,    0.0000000000e+00,   -3.3577034908e-37,   -2.4600003812e-08,   -1.2246000551e-05,    2.0445002519e-05,
    6.3990501076e-06,    0.0000000000e+00,    0.0000000000e+00,   -6.2027057288e-36,   -2.0209004248e-08,   -1.3755000509e-05,    1.7161000869e-05,    0.0000000000e+00,    0.0000000000e+00,   -5.0956047876e-36,   -2.0271004431e-08,   -1.3714000488e-05,    9.6396006484e-06,
    6.4994601416e-06,    0.0000000000e+00,    0.0000000000e+00,   -3.8375034752e-35,   -5.0734008994e-08,   -1.4392001503e-05,    1.9821001843e-05,    0.0000000000e+00,    0.0000000000e+00,   -4.4977042654e-35,   -5.0916007410e-08,   -1.4449001355e-05,    2.5975003155e-05,
    6.5998901846e-06,    0.0000000000e+00,    1.4012984643e-45,   -1.7810014780e-34,   -5.9822014009e-08,   -1.4924001334e-05,    1.9935001546e-05,    0.0000000000e+00,    0.0000000000e+00,   -1.5993013903e-34,   -5.9540010255e-08,   -1.4870000996e-05,    1.3197000953e-05,
    6.6979600888e-06,    0.0000000000e+00,    5.6051938573e-45,   -3.6994030928e-34,   -1.5742003256e-07,   -1.3048001165e-05,    1.5335001081e-05,    0.0000000000e+00,    0.0000000000e+00,    1.4097012228e-33,   -1.5695002276e-07,   -1.3094000678e-05,    2.3492000764e-05,
    6.7984501584e-06,    0.0000000000e+00,    1.6815581572e-44,   -7.6950064257e-33,   -2.2826002066e-07,   -9.1613010227e-06,    1.1379001080e-05,    0.0000000000e+00,    0.0000000000e+00,    3.1531025534e-32,   -2.2824002599e-07,   -9.0601006377e-06,    4.0036006794e-06,
    6.8989697866e-06,    0.0000000000e+00,    6.4459729359e-44,   -3.1863025105e-31,   -3.3350005424e-07,   -1.1487000847e-05,   -1.2714000150e-05,    0.0000000000e+00,    2.8025969286e-45,    3.7720031502e-31,   -3.3459005522e-07,   -1.1656999959e-05,   -8.3575014287e-06,
    6.9995098784e-06,    0.0000000000e+00,    2.5783891744e-43,   -5.7546045707e-30,   -5.0231005844e-07,   -9.7222016393e-07,   -1.3248000869e-05,    0.0000000000e+00,    2.3822073894e-44,    3.6634027537e-30,   -5.0173008503e-07,   -1.1700001323e-06,   -1.5829002223e-05,
    7.0976698225e-06,    0.0000000000e+00,    1.0804011160e-42,   -6.4864050617e-29,   -8.5381014969e-07,   -1.5086001213e-06,   -3.2201001886e-05,    0.0000000000e+00,    2.9006878212e-43,    1.8866014017e-29,   -8.5295010877e-07,   -1.7693001837e-06,   -2.9581002309e-05,
    7.1982299232e-06,    0.0000000000e+00,    5.1932121088e-42,   -6.1553048431e-28,   -1.2186001186e-06,    8.3228005678e-06,   -2.2109001293e-05,    0.0000000000e+00,    2.7479462885e-42,   -2.0379013447e-28,   -1.2181001239e-06,    8.7754015112e-06,   -2.6207000701e-05,
    7.2988000284e-06,    0.0000000000e+00,    2.5664781374e-41,   -4.1163031665e-27,   -1.6739002149e-06,    4.2761007535e-06,   -2.4760001907e-05,    0.0000000000e+00,    1.6294298543e-41,   -5.4901036625e-27,   -1.6763002577e-06,    4.2891006160e-06,   -1.9189001250e-05,
    7.3993701335e-06,    0.0000000000e+00,    1.2384115308e-40,   -1.9372012568e-26,   -2.2804003947e-06,    1.9197001166e-05,   -1.3032001334e-05,    0.0000000000e+00,    1.1440200663e-41,   -4.5972030973e-26,   -2.2792003165e-06,    1.8544002160e-05,   -1.7786000171e-05,
    7.4999397839e-06,    0.0000000000e+00,    1.0327009163e-39,   -2.0801014684e-25,   -3.2794005165e-06,    1.3589000446e-05,   -3.0404003155e-06,    0.0000000000e+00,   -1.0905016753e-39,    4.3065029233e-26,   -3.2776003991e-06,    1.2945000890e-05,    4.1178009269e-07,
    7.5981201917e-06,    0.0000000000e+00,    1.6949018817e-38,   -4.1965025686e-24,   -4.3060008466e-06,    1.8345001081e-05,    1.0153001313e-05,    0.0000000000e+00,   -1.5607017698e-38,    5.5455032315e-24,   -4.3066006583e-06,    1.9139000869e-05,    1.0653000572e-05,
    7.6986998465e-06,    0.0000000000e+00,    2.8013028015e-37,   -4.6171025352e-23,   -5.4008010011e-06,    1.3536001461e-05,    2.5079001716e-05,    0.0000000000e+00,   -1.4339014107e-37,    5.0349034654e-23,   -5.4028005252e-06,    1.4347000615e-05,    2.1293002646e-05,
    7.7992699516e-06,    0.0000000000e+00,    3.5987034193e-36,   -1.1048005813e-21,   -6.7033006417e-06,    1.2751001123e-05,    2.7185000363e-05,    0.0000000000e+00,   -5.3964053187e-37,   -1.0219006655e-21,   -6.7036007749e-06,    1.1007001376e-05,    3.2951000321e-05,
    7.8998500612e-06,    0.0000000000e+00,    3.6285031051e-35,   -4.9985025152e-19,   -8.2496017058e-06,    1.6713001969e-05,    2.9295002605e-05,    0.0000000000e+00,    9.0929086986e-36,   -5.0367022328e-19,   -8.2436008597e-06,    1.7302001652e-05,    2.0918001610e-05,
    7.9980300143e-06,    0.0000000000e+00,    2.7504023966e-34,   -9.2209032342e-17,   -1.0412000847e-05,    5.9530007093e-06,    1.5792002159e-05,    0.0000000000e+00,    1.8779015870e-34,   -9.2216033599e-17,   -1.0419001228e-05,    5.3061003200e-06,    2.1410001864e-05,
    8.0986101239e-06,    0.0000000000e+00,    1.9107015987e-33,   -7.5668028158e-15,   -9.3142016340e-06,    3.9466003727e-06,    5.4646006902e-06,    0.0000000000e+00,    1.6590014423e-33,   -7.5651028207e-15,   -9.3083008323e-06,    6.6003003667e-06,   -1.2257002027e-06,
    8.1991902334e-06,    0.0000000000e+00,    1.8084015213e-32,   -2.1725005963e-13,   -1.3576001038e-05,    5.6565004343e-06,   -1.6368001525e-05,    0.0000000000e+00,    1.9569016491e-33,   -2.1723008321e-13,   -1.3573001524e-05,    1.1012001551e-06,   -1.1152001207e-05,
    8.2997603386e-06,    0.0000000000e+00,    2.5284020673e-31,   -2.1024007188e-12,   -1.1755000742e-05,    4.9042005230e-06,   -1.0463001672e-05,    0.0000000000e+00,   -1.2369010002e-31,   -2.1027006091e-12,   -1.1709000319e-05,    9.8131013146e-06,   -1.3186001524e-05,
    8.3979502961e-06,    1.1210387715e-44,    2.6560018381e-30,    4.4064014590e-12,   -1.4786000975e-05,    1.0046999705e-05,   -3.4565004171e-05,   -8.4077907859e-45,   -1.3457010428e-30,    4.4083014149e-12,   -1.4796000869e-05,    5.2938003137e-06,   -3.4592001612e-05,
    8.4985204012e-06,    9.6689594038e-44,    1.7931014149e-29,    5.4827015324e-12,   -1.0381000720e-05,    4.7729004109e-06,   -2.1526002456e-05,   -4.2038953930e-44,   -4.8300035963e-30,    5.4755019963e-12,   -1.0408000890e-05,    1.0222000128e-05,   -9.3476010079e-06,
    8.5990895968e-06,    9.5708685113e-43,    6.0783047194e-29,   -4.8506011707e-11,   -1.3660001059e-05,    1.1279001228e-05,   -1.8440001440e-05,   -1.3312335411e-43,    5.0199035991e-29,   -4.8528011470e-11,   -1.3705001038e-05,    4.2723004299e-06,   -2.8217002182e-05,
    8.6996697064e-06,    7.9677830682e-42,   -9.6501069498e-28,   -3.5192007641e-10,   -5.8834007177e-06,    4.8734009397e-06,   -1.2288001017e-05,    1.1294465622e-42,    1.1649007491e-27,   -3.5154007483e-10,   -5.6980006775e-06,    1.2890001017e-05,   -1.7923001678e-06,
    8.7978496595e-06,    6.2436254376e-41,   -3.1220020815e-26,    1.7240002759e-09,   -7.6733003880e-06,    1.4462000763e-05,    1.0154000847e-05,    1.2027344719e-41,    8.8557055293e-27,    1.7228003468e-09,   -7.5459006439e-06,    6.9012007771e-06,    5.7759007177e-06,
    8.8984197646e-06,    6.6462605254e-40,   -3.9207025474e-25,   -2.8326005985e-09,   -2.5448002816e-06,    1.3435001165e-06,    2.4121001843e-05,   -1.0309072542e-40,    1.7176011779e-26,   -2.8325004564e-09,   -2.6292002531e-06,    7.6054011515e-06,    1.8723001631e-05,
    8.9989898697e-06,    8.2641128518e-39,   -1.6061009829e-24,    1.9158004072e-09,    3.7185002384e-06,    1.2744001197e-06,    2.7238002076e-05,   -3.8005064066e-39,    2.6026017634e-25,    1.9190002920e-09,    3.3660003282e-06,   -4.0373006414e-06,    2.5988001653e-05,
    9.0995499704e-06,    8.8943098419e-38,   -7.5800047728e-23,   -3.7276008946e-09,    7.1858007686e-06,   -1.2315001186e-05,    3.7053003325e-05,   -4.6826050125e-38,   -9.3001058792e-23,   -3.7312006818e-09,    7.4950007729e-06,   -7.1388008109e-06,    2.3571999918e-05,
